INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,FSCALE,FMETHOD
69,69,RACS_0559-69,68105,0,68132,OBSERVED,06 00 00,-69 28 28.82,90.0,-69.4746722222222,279.741380063181,-29.7678215397509,-45.0,5238501146.24755,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
70,70,RACS_0655-69,68043,0,68031,OBSERVED,06 55 23.076,-69 28 28.82,103.84615,-69.4746722222222,280.187523508012,-24.9396430071863,-45.0,5238416632.94707,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
71,71,RACS_0750-69,68045,0,68031,OBSERVED,07 50 46.153,-69 28 28.82,117.692304166667,-69.4746722222222,281.744839500766,-20.3132373722463,-45.0,5238418623.60307,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
72,72,RACS_0846-69,68003,0,67979,OBSERVED,08 46 09.23,-69 28 28.82,131.538458333333,-69.4746722222222,284.259193041971,-16.0981690312569,-45.0,5238336124.846462,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
73,73,RACS_0941-69,67962,0,67979,OBSERVED,09 41 32.307,-69 28 28.82,145.3846125,-69.4746722222222,287.585420173527,-12.4811648563662,-45.0,5238253181.178238,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
74,74,RACS_1036-69,68056,0,68031,OBSERVED,10 36 55.384,-69 28 28.82,159.230766666667,-69.4746722222222,291.573260806313,-9.62570943322047,-45.0,5238429412.9585905,875.8886399548339,875.8886400000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
75,75,RACS_1132-69,68123,0,68132,OBSERVED,11 32 18.461,-69 28 28.82,173.076920833333,-69.4746722222222,296.054909733426,-7.66632831258802,-45.0,5238518693.437822,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
76,76,RACS_1223-64,68163,0,68173,OBSERVED,12 23 13.548,-64 54 13.16,185.80645,-64.9036555555556,299.944445901462,-2.1956804632306,-45.0,5238604877.230462,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
77,77,RACS_1309-64,68165,0,68173,OBSERVED,13 09 40.645,-64 54 13.16,197.419354166667,-64.9036555555556,304.865583673353,-2.10040974486104,-45.0,5238606808.166782,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
78,78,RACS_1356-64,68993,0,68997,OBSERVED,13 56 07.741,-64 54 13.16,209.032254166667,-64.9036555555556,309.725262889116,-2.88861181213304,-45.0,5240333205.799294,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
79,79,RACS_1442-64,69387,0,69391,OBSERVED,14 42 34.838,-64 54 13.16,220.645158333333,-64.9036555555556,314.371817369173,-4.52997020988531,-45.0,5241024945.377662,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
80,80,RACS_1529-64,-1,-1,-1,--NULL--,15 29 01.935,-64 54 13.16,232.2580625,-64.9036555555556,318.668096895974,-6.96360788923047,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
81,81,RACS_1615-64,68307,0,68280,OBSERVED,16 15 29.032,-64 54 13.16,243.870966666667,-64.9036555555556,322.496387547731,-10.104228891839,-45.0,5238880311.914878,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
82,82,RACS_1701-64,68679,0,68653,OBSERVED,17 01 56.129,-64 54 13.16,255.483870833333,-64.9036555555556,325.757019666062,-13.8489514507848,-45.0,5239657517.322622,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
83,83,RACS_1748-64,69346,0,69345,OBSERVED,17 48 23.225,-64 54 13.16,267.096770833333,-64.9036555555556,328.361452055151,-18.0829082004888,-45.0,5240956336.865662,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
84,84,RACS_1834-64,69225,0,69228,OBSERVED,18 34 50.322,-64 54 13.16,278.709675,-64.9036555555556,330.22167271092,-22.6822895331845,-45.0,5240786748.567934,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
85,85,RACS_1921-64,-1,-1,-1,--NULL--,19 21 17.419,-64 54 13.16,290.322579166667,-64.9036555555556,331.237883338378,-27.5141192426566,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
86,86,RACS_2007-64,73630,0,73631,OBSERVED,20 07 44.516,-64 54 13.16,301.935483333333,-64.9036555555556,331.286578508741,-32.4325384063983,-45.0,5253546111.676799,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
87,87,RACS_2054-64,68959,0,68942,OBSERVED,20 54 11.612,-64 54 13.16,313.548383333333,-64.9036555555556,330.212476944958,-37.2716304700132,-45.0,5240188775.080318,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
88,88,RACS_2140-64,69397,0,69391,OBSERVED,21 40 38.709,-64 54 13.16,325.1612875,-64.9036555555556,327.832059646898,-41.8355829307421,-45.0,5241050014.151038,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
89,89,RACS_2227-64,71109,0,71110,OBSERVED,22 27 05.806,-64 54 13.16,336.774191666667,-64.9036555555556,323.964844139553,-45.889190463322,-45.0,5246743451.443583,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
90,90,RACS_2313-64,72648,0,72649,OBSERVED,23 13 32.903,-64 54 13.16,348.387095833333,-64.9036555555556,318.516688061938,-49.1570970796484,-45.0,5250880093.557118,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
91,91,RACS_0000-64,-1,-1,-1,--NULL--,00 00 00,-64 54 13.16,0.0,-64.9036555555556,311.624574602971,-51.3476754776937,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
92,92,RACS_0046-64,73179,0,73178,OBSERVED,00 46 27.096,-64 54 13.16,11.6129,-64.9036555555556,303.79485736639,-52.2162414223472,-45.0,5252268413.215102,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
93,93,RACS_0132-64,73214,0,73238,OBSERVED,01 32 54.193,-64 54 13.16,23.2258041666667,-64.9036555555556,295.866020612775,-51.6519736473861,-45.0,5252358951.346559,915.7017598431396,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
94,94,RACS_0219-64,72444,0,72459,OBSERVED,02 19 21.29,-64 54 13.16,34.8387083333333,-64.9036555555556,288.716169035292,-49.7278460786238,-45.0,5250208196.174206,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
95,95,RACS_0305-64,72356,0,72370,OBSERVED,03 05 48.387,-64 54 13.16,46.4516125,-64.9036555555556,282.935399142077,-46.6670033424692,-45.0,5249950410.535294,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
96,96,RACS_0352-64,-1,-1,-1,--NULL--,03 52 15.483,-64 54 13.16,58.0645125,-64.9036555555556,278.731369800685,-42.7577094455991,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
97,97,RACS_0438-64,-1,-1,-1,--NULL--,04 38 42.58,-64 54 13.16,69.6774166666666,-64.9036555555556,276.045732808762,-38.2820298955308,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
98,98,RACS_0525-64,69495,0,69524,OBSERVED,05 25 09.677,-64 54 13.16,81.2903208333333,-64.9036555555556,274.707292106107,-33.4842767548966,-45.0,5241256330.27315,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
99,99,RACS_0611-64,68104,0,68132,OBSERVED,06 11 36.774,-64 54 13.16,92.903225,-64.9036555555556,274.529165377834,-28.5680429983032,-45.0,5238500081.246591,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
100,100,RACS_0658-64,67999,0,67979,OBSERVED,06 58 03.87,-64 54 13.16,104.516125,-64.9036555555556,275.349079465999,-23.7047764863004,-45.0,5238332183.347583,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
101,101,RACS_0744-64,68002,0,67979,OBSERVED,07 44 30.967,-64 54 13.16,116.129029166667,-64.9036555555556,277.037152819821,-19.0439224907081,-45.0,5238335079.752063,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
102,102,RACS_0830-64,67960,0,67979,OBSERVED,08 30 58.064,-64 54 13.16,127.741933333333,-64.9036555555556,279.48944192064,-14.7207888110087,-45.0,5238251160.662398,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
103,103,RACS_0917-64,67862,0,67808,OBSERVED,09 17 25.161,-64 54 13.16,139.3548375,-64.9036555555556,282.616462770618,-10.8610191082919,-45.0,5238081573.470591,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
104,104,RACS_1003-64,67965,0,67979,OBSERVED,10 03 52.258,-64 54 13.16,150.967741666667,-64.9036555555556,286.33076945148,-7.58155172180764,-45.0,5238256286.601599,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
105,105,RACS_1050-64,68057,0,68031,OBSERVED,10 50 19.354,-64 54 13.16,162.580641666667,-64.9036555555556,290.535819766686,-4.98824224343065,-45.0,5238430358.52019,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
106,106,RACS_1136-64,68124,0,68132,OBSERVED,11 36 46.451,-64 54 13.16,174.193545833333,-64.9036555555556,295.118105243189,-3.17072046973252,-45.0,5238519738.532222,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
107,107,RACS_1220-60,68128,0,68132,OBSERVED,12 20 34.285,-60 19 18.17,185.142854166667,-60.3217138888889,299.116791109892,2.32118882062526,-45.0,5238524108.022142,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
108,108,RACS_1301-60,68067,0,68031,OBSERVED,13 01 42.857,-60 19 18.17,195.428570833333,-60.3217138888889,304.204872767936,2.5246319734001,-45.0,5238440232.17395,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
109,109,RACS_1342-60,68301,0,68280,OBSERVED,13 42 51.428,-60 19 18.17,205.714283333333,-60.3217138888889,309.259844770793,1.91676058899388,-45.0,5238867173.5852785,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
110,110,RACS_1424-60,69166,0,69170,OBSERVED,14 24 00,-60 19 18.17,216.0,-60.3217138888889,314.152561904404,0.517847174797298,-45.0,5240678357.016958,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
111,111,RACS_1505-60,70581,0,70582,OBSERVED,15 05 08.571,-60 19 18.17,226.2857125,-60.3217138888889,318.766359561778,-1.62714040573948,-45.0,5245686862.885246,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
112,112,RACS_1546-60,66902,0,66901,IMAGED,15 46 17.142,-60 19 18.17,236.571425,-60.3217138888889,323.003088833007,-4.4534312857018,-45.0,5236209312.178558,905.7484803479003,905.7484800000001,-1,5256239995.247341,123765081,9.799999999999992,7.700000000000004,23.55,-0.010958955623209476,0.5889231562614441,185.81241285297233,178.74462411135264,57.11451506939438,144.57370087868907,2415.632588674264,5256244278,4536,0,0,0,,100,1.0,
113,113,RACS_1627-60,68308,0,68280,OBSERVED,16 27 25.714,-60 19 18.17,246.857141666667,-60.3217138888889,326.784014476072,-7.8823800112397,-45.0,5238881287.336318,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
114,114,RACS_1708-60,68680,0,68653,OBSERVED,17 08 34.285,-60 19 18.17,257.142854166667,-60.3217138888889,330.045949150614,-11.826946689419,-45.0,5239658681.856382,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
115,115,RACS_1749-60,69287,0,69228,OBSERVED,17 49 42.857,-60 19 18.17,267.428570833333,-60.3217138888889,332.733960024091,-16.1956726277707,-45.0,5240870065.152382,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
116,116,RACS_1830-60,69181,0,69170,OBSERVED,18 30 51.428,-60 19 18.17,277.714283333333,-60.3217138888889,334.791986523976,-20.8945540866612,-45.0,5240700303.999358,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
117,117,RACS_1912-60,69144,0,69170,OBSERVED,19 12 00,-60 19 18.17,288.0,-60.3217138888889,336.15227719135,-25.8266622155866,-45.0,5240615896.867198,945.561600236206,945.5616000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
118,118,RACS_1953-60,74157,0,74156,OBSERVED,19 53 08.571,-60 19 18.17,298.2857125,-60.3217138888889,336.723966386793,-30.8893524707597,-45.0,5254577611.002238,965.4681601803588,965.4681600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
119,119,RACS_2034-60,68917,0,68942,OBSERVED,20 34 17.142,-60 19 18.17,308.571425,-60.3217138888889,336.381224533489,-35.9689116851691,-45.0,5240102883.029374,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
120,120,RACS_2115-60,69184,0,69170,OBSERVED,21 15 25.714,-60 19 18.17,318.857141666667,-60.3217138888889,334.952851021382,-40.9322380901683,-45.0,5240703384.539518,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
121,121,RACS_2156-60,70652,0,70644,OBSERVED,21 56 34.285,-60 19 18.17,329.142854166667,-60.3217138888889,332.219848123374,-45.6154523642407,-45.0,5245790689.087871,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
122,122,RACS_2237-60,71720,0,71719,OBSERVED,22 37 42.857,-60 19 18.17,339.428570833333,-60.3217138888889,327.937998908264,-49.8110117509382,-45.0,5248467250.49587,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
123,123,RACS_2318-60,72817,0,72813,OBSERVED,23 18 51.428,-60 19 18.17,349.714283333333,-60.3217138888889,321.918475351631,-53.2600638668835,-45.0,5251225076.343166,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
124,124,RACS_0000-60,-1,-1,-1,--NULL--,00 00 00,-60 19 18.17,0.0,-60.3217138888889,314.199050229579,-55.6670975688146,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
125,125,RACS_0041-60,72520,0,72519,OBSERVED,00 41 08.571,-60 19 18.17,10.2857125,-60.3217138888889,305.256610074273,-56.7600455379187,-45.0,5250372665.389439,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
126,126,RACS_0122-60,-1,-1,-1,--NULL--,01 22 17.142,-60 19 18.17,20.571425,-60.3217138888889,296.037595146981,-56.391707378073,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
127,127,RACS_0203-60,72571,0,72565,OBSERVED,02 03 25.714,-60 19 18.17,30.8571416666667,-60.3217138888889,287.613618744115,-54.6135676079696,-45.0,5250462806.716799,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
128,128,RACS_0244-60,72526,0,72519,OBSERVED,02 44 34.285,-60 19 18.17,41.1428541666667,-60.3217138888889,280.715553815166,-51.6484684815084,-45.0,5250378929.099134,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
129,129,RACS_0325-60,72357,0,72370,OBSERVED,03 25 42.857,-60 19 18.17,51.4285708333333,-60.3217138888889,275.578635187361,-47.7910798678971,-45.0,5249951464.5876465,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
130,130,RACS_0406-60,-1,-1,-1,--NULL--,04 06 51.428,-60 19 18.17,61.7142833333333,-60.3217138888889,272.100428419663,-43.3227959532555,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
131,131,RACS_0448-60,71852,0,71833,OBSERVED,04 48 00,-60 19 18.17,72.0,-60.3217138888889,270.049106350658,-38.476730950119,-45.0,5248750259.736958,905.7484803479003,905.7484800000001,-1,5254985220.213337,123894493,9.899999999999999,7.700000000000004,26.8,-0.01960575208067894,3.0817346572875977,173.62582020798465,166.22190710233065,48.341983343550226,139.13739673113983,1811.740961624482,5255052414,4536,0,0,0,,100,1.0,
132,132,RACS_0529-60,69494,0,69524,OBSERVED,05 29 08.571,-60 19 18.17,82.2857125,-60.3217138888889,269.187560941281,-33.4370798590743,-45.0,5241255295.13203,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
133,133,RACS_0610-60,68041,0,68031,OBSERVED,06 10 17.142,-60 19 18.17,92.571425,-60.3217138888889,269.319984220433,-28.350752856838,-45.0,5238414602.47795,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
134,134,RACS_0651-60,67998,0,67979,OBSERVED,06 51 25.714,-60 19 18.17,102.857141666667,-60.3217138888889,270.29888332466,-23.3399292798221,-45.0,5238331217.879422,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
135,135,RACS_0732-60,68000,0,67979,OBSERVED,07 32 34.285,-60 19 18.17,113.142854166667,-60.3217138888889,272.017362482571,-18.5119500394705,-45.0,5238333148.815742,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
136,136,RACS_0813-60,67959,0,67979,OBSERVED,08 13 42.857,-60 19 18.17,123.428570833333,-60.3217138888889,274.397575174527,-13.9660985806127,-45.0,5238250145.427838,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
137,137,RACS_0854-60,67961,0,67979,OBSERVED,08 54 51.428,-60 19 18.17,133.714283333333,-60.3217138888889,277.378987343651,-9.79765107035669,-45.0,5238252136.083838,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
138,138,RACS_0936-60,67863,0,67808,OBSERVED,09 36 00,-60 19 18.17,144.0,-60.3217138888889,280.907363479983,-6.0994318641053,-45.0,5238082790.977919,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
139,139,RACS_1017-60,67722,0,67702,OBSERVED,10 17 08.571,-60 19 18.17,154.2857125,-60.3217138888889,284.924714513642,-2.96106884264246,-45.0,5237826830.770558,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
140,140,RACS_1058-60,68058,0,68031,OBSERVED,10 58 17.142,-60 19 18.17,164.571425,-60.3217138888889,289.360821886563,-0.466015764394113,-45.0,5238431413.56787,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
141,141,RACS_1139-60,68125,0,68132,OBSERVED,11 39 25.714,-60 19 18.17,174.857141666667,-60.3217138888889,294.1274620125,1.31326770749438,-45.0,5238520783.626622,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
